"ranking","name","highSchool","position","height","weight","stars","rating","college"
561,"Mustafa Greene","Irmo (Columbia, SC)","RB","6-0","190",3,"0.8028","N.C. State"
562,"Josh Fulton","St Marys (Phoenix, AZ)","TE","6-4","235",3,"0.8028","Arizona State"
563,"Jeremy Richardson","Springville Sch (Springville, AL)","WR","6-4","220",3,"0.8028","Auburn"
564,"Delans Griffin","Clinton (Clinton, OK)","RB","5-10","181",3,"0.8028","Texas Tech"
565,"Ben Malena","Cedar Hill (Cedar Hill, TX)","RB","5-10","200",3,"0.8028","Texas A&M"
566,"V.J. Fehoko","Farrington (Honolulu, HI)","OLB","5-11","215",3,"0.8028","Utah"
567,"Danny Spond","Columbine (Littleton, CO)","ATH","6-3","232",3,"0.8028","Notre Dame"
568,"Trey Millard","Rock Bridge (Columbia, MO)","TE","6-2","245",3,"0.8028","Oklahoma"
569,"Ethan Grant","North Broward Prep (Pompano Beach, FL)","RB","5-10","175",3,"0.8028","TCU"
570,"Jack Molloy","Harrison (Harrison, NY)","K","6-2","200",3,"0.8021","Buffalo"
571,"Lee Adams","Centennial (Corona, CA)","SDE","6-2","240",3,"0.8019","Arizona State"
572,"Braylon Mitchell","Heber Springs (Heber Springs, AR)","ILB","6-2","225",3,"0.8019","Arkansas"
573,"Denton Simek","Prague (Prague, OK)","TE","6-6","268",3,"0.8019","Arkansas"
574,"Maudrecus Humphrey","Hoover (Hoover, AL)","WR","6-3","185",3,"0.8019","Arkansas"
575,"Brandon Ivory","East (Memphis, TN)","DT","6-4","308",3,"0.8019","Alabama"
576,"Mike Rocco","Liberty Christian Academy (Lynchburg, VA)","PRO","6-3","205",3,"0.8019","Virginia"
577,"Josh Jackson","Gainesville (Gainesville, GA)","DT","6-2","260",3,"0.8019","Auburn"
578,"Davon Dunn","Lincoln (San Diego, CA)","ATH","6-0","184",3,"0.8016","Fresno State"
579,"DeMarcus Robinson","Northwest (Wichita, KS)","RB","5-9","192",3,"0.8014","Kansas State"
580,"Terrell Reese","Brenham (Brenham, TX)","WR","6-2","185",3,"0.8011","Utah"
581,"Steven Rene","Canarsie (Brooklyn, NY)","APB","5-8","173",3,"0.8009","Syracuse"
582,"A.J. Williams","Atlantic Shores Christian School (Chesapeake, VA)","TE","6-4","194",3,"0.8009","Illinois"
583,"Dexter Morant","Manning  (Manning, SC)","SDE","6-7","240",3,"0.8007","Georgia"
584,"Brion Carnes","Manatee (Bradenton, FL)","DUAL","6-0","181",3,"0.8007","Nebraska"
585,"Kendall Moore","Southeast Raleigh (Raleigh, NC)","OLB","6-3","232",3,"0.8007","Notre Dame"
586,"Brian Robinson","St. Thomas Aquinas (Fort Lauderdale, FL)","S","6-0","180",3,"0.8007","Marshall"
587,"Dillon Bonnell","ThunderRidge (Littleton, CO)","OT","6-4","285",3,"0.8007","Stanford"
588,"Jarrett Fobbs","Huntington (Shreveport, LA)","ATH","5-11","180",3,"0.8007","LSU"
589,"Joe Boisture","Saline (Saline, MI)","PRO","6-6","202",3,"0.8007","Michigan State"
590,"Ricky Seale","Escondido (Escondido, CA)","RB","5-9","180",3,"0.8007","Stanford"
591,"Richard Ash","Pahokee (Pahokee, FL)","DT","6-4","263",3,"0.8007","Michigan"
592,"Kenny Wilkins","Trinity (Washington, PA)","DT","6-3","250",3,"0.8007","Michigan"
593,"Travis Williams","Lake Taylor (Norfolk, VA)","OLB","6-2","189",3,"0.8007","Miami"
594,"Tre'Vante Porter","Carl Albert (Oklahoma City, OK)","CB","6-0","185",3,"0.8007","Texas Tech"
595,"Kenneth Scott","Colony (Ontario, CA)","WR","6-3","198",3,"0.8004","Utah"
596,"Darion Delany","Trotwood-Madison (Dayton, OH)","DT","6-5","275",3,"0.8000","Bowling Green"
597,"Zach Dunston","Green Run (Virginia Beach, VA)","ATH","6-1","188",3,"0.8000","Marshall"
598,"Chris Brathwaite","Holy Cross (Flushing, NY)","OLB","6-1","250",3,"0.8000","Virginia"
599,"Alvin Davis","Wayne County (Jesup, GA)","WDE","6-4","228",3,"0.8000","Kentucky"
600,"Tyrell Jenkins","Katy (Katy, TX)","DUAL","6-3","180",3,"0.8000","Baylor"
601,"Deon Hill","Central Sch (Rockford, AL)","RB","6-0","195",3,"0.8000","Georgia Tech"
602,"Mack Helms","Tallahassee Leon (Tallahassee, FL)","OT","6-4","275",3,"0.8000","East Carolina"
603,"Sean Ferguson","Hun School  (Princeton, NJ)","DT","6-6","303",3,"0.8000","Minnesota"
604,"Christopher Brathwaite","Holy Cross (Flushing, NY)","WDE","6-1","250",3,"0.8000","Virginia"
605,"Christian Poueu-Luna","Great Oak (Temecula, CA)","WR","-","-",3,"0.8000","Hawaii"
606,"Kalafitoni Pole","James Logan (Union City, CA)","SDE","6-3","275",3,"0.8000","Washington State"
607,"Jabari Carr","Oak Grove (San Jose, CA)","WR","-","-",3,"0.8000","San Jose State"
608,"Kevin Nelson","Gainesville (Gainesville, FL)","ILB","6-0","213",3,"0.7995","Miami"
609,"Darius Millines","American Heritage (Fort Lauderdale, FL)","WR","5-11","180",3,"0.7995","Illinois"
610,"Mitch Morse","St. Michael's Catholic (Austin, TX)","OT","6-6","282",3,"0.7995","Missouri"
611,"Chad Abram","Kathleen (Lakeland, FL)","S","6-0","190",3,"0.7995","Florida State"
612,"Ed Christian","Lowndes (Valdosta, GA)","OG","6-4","323",3,"0.7995","Auburn"
613,"Sean Tapley","Raines (Jacksonville, FL)","WR","6-0","170",3,"0.7995","North Carolina"
614,"Brandon Gainer","Miami Central (Miami, FL)","RB","6-0","195",3,"0.7995","Kentucky"
615,"Jamaal Kearse","Lakes (Lakewood, WA)","S","6-2","197",3,"0.7995","Washington"
616,"Lonnie Ballentine","Southwind (Memphis, TN)","S","6-3","220",3,"0.7995","Memphis"
617,"Jarrett Lake","Jenks (Jenks, OK)","ATH","6-3","223",3,"0.7995","Arkansas"
618,"Jonny Miller","Mullen (Denver, CO)","PRO","6-3","207",3,"0.7993","Syracuse"
619,"Thomas Molesi","Oceanside (Oceanside, CA)","DT","6-2","280",3,"0.7986","Oregon State"
620,"Johnny Deaton","Charles Page (Sand Springs, OK)","DUAL","6-3","195",3,"0.7986","Oklahoma State"
621,"Lamonte Edwards","Woodbury Senior (Saint Paul, MN)","RB","6-2","215",3,"0.7986","Minnesota"
622,"Mickey Baucus","Carmel Catholic (Mundelein, IL)","OT","6-8","255",3,"0.7979","Arizona"
623,"Kevin Anderson","Lakewood (Lakewood, CA)","WR","5-9","170",3,"0.7975","Arizona State"
624,"David Johnson","Argyle (Argyle, TX)","DT","6-2","270",3,"0.7975","TCU"
625,"Terrence Brooks","Dunnellon (Dunnellon, FL)","CB","5-10","165",3,"0.7975","Florida State"
626,"Davis Dudchock","Mountain View Baptist School (Birmingham, AL)","TE","6-4","231",3,"0.7975","Stanford"
627,"Fred Holton","Thomasville (Thomasville, GA)","S","6-1","196",3,"0.7975","Georgia Tech"
628,"Brandon Smith","Carver (Columbus, GA)","WDE","6-3","245",3,"0.7975","Southern Miss"
629,"Christian Pace","Avon Lake (Avon Lake, OH)","OG","6-3","262",3,"0.7975","Michigan"
630,"Chris Badger","Timpview (Provo, UT)","S","6-0","178",3,"0.7975","Notre Dame"
631,"Tom Rees","Lake Forest (Lake Forest, IL)","PRO","6-3","192",3,"0.7975","Notre Dame"
632,"Bryon Bennett","Madison Central (Madison, MS)","DT","6-2","250",3,"0.7975","Ole Miss"
633,"Zachary Allen","Pahokee (Pahokee, FL)","ILB","6-2","210",3,"0.7975","Wake Forest"
634,"Brandon Burrows","Walton (Marietta, GA)","SDE","6-3","240",3,"0.7975","Georgia"
635,"Matt Rotheram","North Olmsted (North Olmsted, OH)","OG","6-6","310",3,"0.7975","Pittsburgh"
636,"Trey Burton","Venice (Venice, FL)","RB","6-3","203",3,"0.7975","Florida"
637,"Andrew Carswell","Sto-Rox (Mckees Rocks, PA)","WR","6-4","210",3,"0.7975","Pittsburgh"
638,"Jawara White","Charles Henderson Sch (Troy, AL)","ILB","6-1","243",3,"0.7975","Auburn"
639,"Chuka Ndulue","Jesuit (Dallas, TX)","WDE","6-3","240",3,"0.7975","Oklahoma"
640,"Ethan Farmer","South Columbus (Tabor City, NC)","TE","6-2","257",3,"0.7975","North Carolina"
641,"Gideon Ajagbe","Ransom Everglades School (Miami, FL)","OLB","6-2","197",3,"0.7975","Florida"
642,"Spencer Boyd","Cape Coral (Cape Coral, FL)","CB","5-10","178",3,"0.7975","Notre Dame"
643,"Brandon Bourbon","Potosi (Potosi, MO)","RB","6-1","208",2,"0.7965","Kansas"
644,"Keeston Terry","Blue Springs (Blue Springs, MO)","WR","6-2","185",2,"0.7965","Kansas"
645,"Isaiah Johnson","Sandy Creek (Tyrone, GA)","S","6-2","175",2,"0.7954","Georgia Tech"
646,"Don Shumpert","Hazelwood East (Saint Louis, MO)","WR","6-3","185",2,"0.7954","Iowa"
647,"Brian Laiti","Robinson Secondary (Fairfax, VA)","OLB","6-3","210",2,"0.7954","Virginia Tech"
648,"James Scales III","Northern Guilford (Greensboro, NC)","CB","5-10","180",2,"0.7954","Oregon"
649,"Bud Sasser","Ryan (Denton, TX)","WR","6-3","200",2,"0.7954","Missouri"
650,"Chris Hawkins","Channelview (Channelview, TX)","WR","6-2","175",2,"0.7954","TCU"
651,"Dominique Jones","Midwest City (Oklahoma City, OK)","DT","6-1","280",2,"0.7954","Baylor"
652,"Jameill Showers","Shoemaker (Killeen, TX)","DUAL","6-1","200",2,"0.7954","Texas A&M"
653,"Tyler Shreve","Redlands East Valley (Redlands, CA)","PRO","6-4","210",2,"0.7954","Utah"
654,"Harold Mobley","Eleanor Roosevelt (Corona, CA)","ATH","6-4","230",2,"0.7954","Colorado"
655,"Troy Baker","Connally (Waco, TX)","OT","6-6","315",2,"0.7954","Baylor"
656,"Darion Hall","Lely (Naples, FL)","RB","6-1","200",2,"0.7954","Miami"
657,"Keith Mumphery","Dooly County (Vienna, GA)","ATH","6-1","195",2,"0.7954","Michigan State"
658,"Nicholas Parker","South Panola (Batesville, MS)","RB","6-2","210",2,"0.7954","Ole Miss"
659,"Keanu Nelson","Sabino (Tucson, AZ)","ATH","5-11","160",2,"0.7954","Stanford"
660,"Kevin Schloemer","Lakota West (West Chester, OH)","OT","6-7","274",2,"0.7954","Cincinnati"
661,"Sal Conaboy","Abington Heights (Clarks Summit, PA)","OG","6-5","255",2,"0.7954","Maryland"
662,"Jarred Haggins","Lakeland (Lakeland, FL)","DUAL","6-0","175",2,"0.7954","Florida State"
663,"Thomas Teal","Marlboro County (Bennettsville, SC)","DT","6-2","315",2,"0.7954","N.C. State"
664,"Holmes Onwukaife","Cedar Park (Cedar Park, TX)","ILB","6-3","220",2,"0.7954","Florida State"
665,"Kevin Johnson","Cy Ridge (Houston, TX)","WR","6-2","190",2,"0.7954","Oklahoma State"
666,"Bobby Swigert","Louisville (Louisville, OH)","WR","6-1","175",2,"0.7954","Boston College"
667,"Dontae Johnson","The Pennington School (Pennington, NJ)","S","6-3","180",2,"0.7954","N.C. State"
668,"Kenneth Ladler","Stephenson (Stone Mountain, GA)","S","6-2","190",2,"0.7954","Vanderbilt"
669,"Damontre Moore","Rowlett (Rowlett, TX)","WDE","6-6","225",2,"0.7954","Texas A&M"
670,"Aaron Colvin","Owasso (Owasso, OK)","CB","5-11","175",2,"0.7954","Oklahoma"
671,"Curtis Virges","West Point (West Point, MS)","DT","6-3","290",2,"0.7954","Mississippi State"
672,"Sean Robinson","Rochester (Rochester, IL)","DUAL","6-5","205",2,"0.7954","Purdue"
673,"Davion Rogers","Warren G Harding (Warren, OH)","OLB","6-6","210",2,"0.7954","Michigan"
674,"Shawn Corker","Cardinal Gibbons (Fort Lauderdale, FL)","WR","6-1","183",2,"0.7954","Texas Tech"
675,"Lo Wood","Apopka (Apopka, FL)","CB","5-10","160",2,"0.7954","Notre Dame"
676,"Tahrick Peak","Pulaski County Sr. (Dublin, VA)","OLB","6-3","210",2,"0.7954","Texas Tech"
677,"Austin Hill","Eleanor Roosevelt (Corona, CA)","WR","6-3","200",2,"0.7950","Arizona"
678,"Garic Wharton","Valley (Las Vegas, NV)","WR","5-11","168",2,"0.7950","Arizona"
679,"Demont Buice","Gaston Sch (Gadsden, AL)","RB","6-2","205",2,"0.7950","Clemson"
680,"Mark Fackler","Kenton (Kenton, OH)","ILB","6-4","235",2,"0.7947","Kent State"
681,"J.R. Robertson","Cullman Sch (Cullman, AL)","DT","-","-",2,"0.7946","Troy"
682,"Pete Thomas","Valhalla (El Cajon, CA)","PRO","6-5","220",2,"0.7944","Colorado State"
683,"Jeremiah Johnson","Suitland (District Heights, MD)","CB","6-0","170",2,"0.7944","Maryland"
684,"Mark Myers","St Ignatius (Cleveland, OH)","PRO","6-4","220",2,"0.7944","Pittsburgh"
685,"L.J. Parker","Port Allen (Port Allen, LA)","CB","5-11","184",2,"0.7944","Tulane"
686,"Roosevelt Nix-Jones","Reynoldsburg (Reynoldsburg, OH)","DT","5-10","237",2,"0.7944","Kent State"
687,"Kirby Van Der Kamp","Valley (West Des Moines, IA)","K","6-4","180",2,"0.7944","Iowa State"
688,"Trajuan Briggs","Birmingham (Van Nuys, CA)","RB","5-11","200",2,"0.7933","California"
689,"David Yankey","Centennial (Roswell, GA)","OT","6-5","275",2,"0.7933","Stanford"
690,"Diamonte Wheeler","Bowie (Arlington, TX)","DT","6-2","278",2,"0.7933","Oklahoma State"
691,"Ricki Herod","North Mesquite (Mesquite, TX)","WR","6-2","183",2,"0.7933","Kansas"
692,"Reid Webster","Etowah (Woodstock, GA)","OT","6-4","290",2,"0.7933","Clemson"
693,"Chase Williams","Loudoun County (Leesburg, VA)","ILB","6-1","228",2,"0.7933","Virginia Tech"
694,"Cameron Fleming","Cy Creek (Houston, TX)","OT","6-6","270",2,"0.7933","Stanford"
695,"Jerrell Priester","Allendale Fairfax (Fairfax, SC)","ATH","5-9","185",2,"0.7933","Kentucky"
696,"James White","St. Thomas Aquinas (Fort Lauderdale, FL)","RB","5-10","196",2,"0.7933","Wisconsin"
697,"Justin Utupo","Lakewood (Lakewood, CA)","DT","6-2","240",2,"0.7933","Notre Dame"
698,"Kamal Hogan","St Joseph Regional (Montvale, NJ)","RB","5-11","198",2,"0.7933","Louisville"
699,"Kain Colter","Cherry Creek (Englewood, CO)","ATH","6-1","185",2,"0.7933","Northwestern"
700,"Austin Gray","Fitzgerald Senior (Warren, MI)","ILB","6-2","210",2,"0.7933","Iowa"
701,"Domonique Patterson","Skyline (Dallas, TX)","OLB","6-0","210",2,"0.7933","Texas A&M"
702,"Jesse Callier","Warren (Downey, CA)","RB","5-10","185",2,"0.7933","Washington"
703,"Andre Givens","Hubbard (Hubbard, OH)","RB","5-10","185",2,"0.7933","Pittsburgh"
704,"Derrick Malone","Colton (Colton, CA)","S","6-3","195",2,"0.7933","Oregon"
705,"Ja'Terian Douglas","Lamar (Arlington, TX)","RB","5-11","180",2,"0.7933","Tulsa"
706,"Tyler Brosius","Tuscola (Waynesville, NC)","PRO","6-3","233",2,"0.7933","N.C. State"
707,"Charles Perkins","Collins Hill (Suwanee, GA)","RB","6-0","195",2,"0.7933","Georgia Tech"
708,"Coby Coleman","Frankston (Frankston, TX)","DT","6-3","290",2,"0.7933","Texas Tech"
709,"Andre Simmons","South County (Lorton, VA)","S","6-1","193",2,"0.7933","Vanderbilt"
710,"Josh Harper","St. Mary's (Stockton, CA)","WR","6-1","180",2,"0.7933","Fresno State"
711,"Bennett Jackson","Raritan (Hazlet, NJ)","WR","6-1","165",2,"0.7933","Notre Dame"
712,"Mike Dorsey","Warren G Harding (Warren, OH)","S","6-3","201",2,"0.7933","West Virginia"
713,"P.J. Clyburn","West Iredell (Statesville, NC)","OLB","6-1","208",2,"0.7933","North Carolina"
714,"Tarean Austin","Hillsborough (Tampa, FL)","DUAL","6-2","200",2,"0.7933","New Mexico"
715,"Juwan Thompson","Woodward Academy (Atlanta, GA)","RB","5-11","220",2,"0.7933","Duke"
716,"Darryl Fields","Madill (Madill, OK)","RB","6-2","197",2,"0.7933","SMU"
717,"Donovan Vestal","Bowie (Arlington, TX)","SDE","6-5","240",2,"0.7933","Nebraska"
718,"Derek Owens","Andrew Jackson (Jacksonville, FL)","CB","5-11","180",2,"0.7933","Georgia"
719,"Tony Drake","Skyline (Dallas, TX)","APB","5-9","176",2,"0.7933","Colorado State"
720,"Matt Brown","Allen (Allen, TX)","DUAL","6-1","185",2,"0.7933","TCU"
721,"Kevin Parks","West Rowan (Mount Ulla, NC)","RB","5-8","195",2,"0.7933","Virginia"
722,"James Sims","Irving (Irving, TX)","RB","6-0","206",2,"0.7933","Kansas"
723,"Munchie Legaux","Edna Karr (New Orleans, LA)","DUAL","6-4","185",2,"0.7933","Cincinnati"
724,"Allen Hurns","Miami Carol City (Opa Locka, FL)","WR","6-2","175",2,"0.7933","Miami"
725,"Justin Taylor","South Stanly (Norwood, NC)","WDE","6-2","218",2,"0.7933","Virginia Tech"
726,"Anthony Ferguson","Gilman (Baltimore, MD)","DT","6-3","280",2,"0.7933","Iowa"
727,"Vince Taylor","Oak Grove (Hattiesburg, MS)","DT","6-1","270",2,"0.7933","Vanderbilt"
728,"Deone Bucannon","Vanden (Fairfield, CA)","S","6-2","185",2,"0.7933","Washington State"
729,"Victor Burnett","Culver City (Culver City, CA)","ILB","6-1","225",2,"0.7933","Washington"
730,"Kyle Woestmann","Walton (Marietta, GA)","DT","6-3","265",2,"0.7933","Vanderbilt"
731,"Reggie Wilkins","Crest (Shelby, NC)","ATH","5-10","160",2,"0.7933","North Carolina"
732,"Destin Mosely","Jefferson (Jefferson, TX)","WR","5-9","175",2,"0.7931","Kansas State"
733,"Clarence Jackson","North Clayton (Atlanta, GA)","OLB","6-2","218",2,"0.7921","Ole Miss"
734,"Sheldon McClain","Steele (Schertz, TX)","WR","6-2","180",2,"0.7921","Oklahoma"
735,"Eric Bennett","Booker T. Washington (Tulsa, OK)","ATH","5-11","190",2,"0.7918","Arkansas"
736,"Tramell Williams","Robert E. Lee (Jacksonville, FL)","OC","6-0","290",2,"0.7918","South Carolina"
737,"Zachery Olen","Berkner (Richardson, TX)","K","5-10","185",2,"0.7915","North Texas"
738,"Michael Bennett","Alpharetta (Alpharetta, GA)","WR","6-3","186",2,"0.7912","Georgia"
739,"Alton Demby","North Shore (Houston, TX)","CB","5-10","185",2,"0.7912","Houston"
740,"Kaelin Clay","Long Beach Poly (Long Beach, CA)","WR","5-9","167",2,"0.7912","California"
741,"Tommie Saunders","Madison (San Antonio, TX)","OLB","6-1","200",2,"0.7912","Oklahoma State"
742,"Quincy Enunwa","Rancho Verde (Moreno Valley, CA)","WR","6-2","200",2,"0.7912","Nebraska"
743,"Darian Lazard","Dawson (Pearland, TX)","WR","6-0","175",2,"0.7912","Houston"
744,"Relus Chance","Waxahachie (Waxahachie, TX)","WDE","6-4","215",2,"0.7912","Tulsa"
745,"Kenny Bell","Fairview (Boulder, CO)","ATH","6-2","173",2,"0.7912","Nebraska"
746,"Terrance Mitchell","Luther Burbank (Sacramento, CA)","CB","5-10","160",2,"0.7912","Oregon"
747,"Matt Arkema","Midlothian (Midlothian, VA)","OG","6-3","284",2,"0.7912","Virginia Tech"
748,"Bruce Gaston","St Rita Of Cascia (Chicago, IL)","DT","6-2","290",2,"0.7912","Purdue"
749,"Marcus Murphy","DeSoto (DeSoto, TX)","RB","5-9","170",2,"0.7912","Missouri"
750,"Max Beaulieu","University School (Fort Lauderdale, FL)","WDE","6-3","240",2,"0.7912","Syracuse"
751,"Matt Joeckel","Arlington (Arlington, TX)","DUAL","6-4","220",2,"0.7912","Texas A&M"
752,"Sam Gibson","Prattville (Prattville, AL)","ATH","6-2","200",2,"0.7912","LSU"
753,"Antwon Chisholm","Glades Central (Belle Glade, FL)","ATH","5-9","175",2,"0.7912","Marshall"
754,"Brandon Scherff","Denison (Denison, IA)","OT","6-5","310",2,"0.7912","Iowa"
755,"Joe Kruger","Pleasant Grove (Pleasant Grove, UT)","WDE","6-7","235",2,"0.7912","Utah"
756,"Solomon Tentman","Roger Bacon (Cincinnati, OH)","ILB","6-2","230",2,"0.7912","Cincinnati"
757,"E.J. Gaines","Fort Osage (Independence, MO)","CB","5-10","170",2,"0.7912","Missouri"
758,"Ricardo Allen","Mainland (Daytona Beach, FL)","CB","5-9","170",2,"0.7912","Purdue"
759,"Jerome Lewis","Bishop Kearney (Rochester, NY)","TE","6-3","235",2,"0.7912","Virginia Tech"
760,"Zach Bolton","Klein Forest (Houston, TX)","OG","6-2","260",2,"0.7912","Utah"
761,"Matt Miller","Capital (Helena, MT)","WR","6-4","205",2,"0.7912","Boise State"
762,"Troy Hill","St. Bonaventure (Ventura, CA)","CB","5-10","160",2,"0.7912","Oregon"
763,"Nick Griffin","Perry Central (New Augusta, MS)","RB","5-11","193",2,"0.7912","Mississippi State"
764,"Matt Hoch","Harlan Community (Harlan, IA)","SDE","6-5","230",2,"0.7912","Missouri"
765,"Carvin Johnson","Archbishop Rummel (Metairie, LA)","S","6-0","185",2,"0.7912","Michigan"
766,"Ferlando Bohanna","Whitehaven (Memphis, TN)","ILB","6-0","232",2,"0.7912","Mississippi State"
767,"Ciante Evans","Seguin (Arlington, TX)","CB","5-11","170",2,"0.7912","Nebraska"
768,"Julian Horton","Greater Atlanta Christian School (Norcross, GA)","WR","6-1","194",2,"0.7910","Arkansas"
769,"Deion Belue","Deshler Sch (Tuscumbia, AL)","CB","6-0","170",2,"0.7910","Alabama"
770,"D.J. Alexander","Palm Desert (Palm Desert, CA)","OLB","6-2","205",2,"0.7909","Oregon State"
771,"Brison Williams","Northside (Fork Union, VA)","CB","6-0","180",2,"0.7903","South Carolina"
772,"Cedric McCloud","Caldwell Academy (Greensboro, NC)","DUAL","6-2","218",2,"0.7903","Kent State"
773,"Dakota Mosley","Little Rock Christian Academy (Little Rock, AR)","TE","6-4","259",2,"0.7900","Auburn"
774,"Lorenzo Waters","DeMatha Catholic (Hyattsville, MD)","S","6-1","197",2,"0.7900","Rutgers"
775,"Ty Linton","Charlotte Christian (Charlotte, NC)","OLB","6-3","200",2,"0.7900","North Carolina"
776,"Fred Pickett","Pahokee (Pahokee, FL)","WR","5-9","165",2,"0.7900","Marshall"
777,"Deon Rogers","Treasure Coast (Port Saint Lucie, FL)","ILB","6-2","186",2,"0.7900","Louisville"
778,"Frank Tamakloe","Good Counsel (Olney, MD)","S","6-3","189",2,"0.7900","Wisconsin"
779,"Paul Jorgensen","Dewitt (Dewitt, MI)","OT","6-6","274",2,"0.7900","Northwestern"
780,"Stephen Kaiser","DeSmet  (Saint Louis, MO)","PRO","6-3","217",2,"0.7900","SMU"
781,"David Durham","Charlotte Christian (Charlotte, NC)","WDE","6-1","231",2,"0.7900","Ohio State"
782,"Nehemiah Hicks","Hutto (Hutto, TX)","ATH","6-4","235",2,"0.7900","Texas A&M"
783,"DeAires Cotton","Alief Taylor (Houston, TX)","DT","6-4","275",2,"0.7900","Texas"
784,"Trevor Siemian","Olympia (Orlando, FL)","PRO","6-3","180",2,"0.7900","Northwestern"
785,"Julian Wilson","Southmoore (Moore, OK)","CB","6-2","180",2,"0.7900","Oklahoma"
786,"Marc Deas","Osceola (Kissimmee, FL)","S","6-0","185",2,"0.7900","Georgia"
787,"Marcus Smith","Hardaway (Columbus, GA)","WDE","6-3","256",2,"0.7900","Louisville"
788,"Luke Muncie","Klein Oak (Spring, TX)","OLB","6-3","215",2,"0.7900","LSU"
789,"Dexter McDonald","Rockhurst (Kansas City, MO)","CB","6-1","194",2,"0.7900","Kansas"
790,"Dale Trimble","Gadsden City (Gadsden, AL)","CB","5-10","175",2,"0.7900","Kentucky"
791,"Jay Hughes","Oak Grove (Hattiesburg, MS)","ATH","5-11","175",2,"0.7900","Mississippi State"
792,"Chris Hughes","WP Davidson (Mobile, AL)","S","6-0","215",2,"0.7900","Mississippi State"
793,"Cody Gibson","Lincoln (Tallahassee, FL)","OT","6-6","260",2,"0.7894","South Carolina"
794,"Nick Jones","Byrnes (Duncan, SC)","WR","5-8","188",2,"0.7894","South Carolina"
795,"Jourdon Grandon","Westview (Tolleson, AZ)","CB","6-0","185",2,"0.7894","Arizona"
796,"Dante Burton","North Carolina Tech (Charlotte, NC)","TE","6-4","225",2,"0.7894","Buffalo"
797,"Travis Bell","Glades Central (Belle Glade, FL)","S","6-2","187",2,"0.7891","West Virginia"
798,"Xavier Smith","North (Edmond, OK)","CB","5-11","180",2,"0.7891","Missouri"
799,"Hroniss Grasu","Crespi (Encino, CA)","OC","6-3","260",2,"0.7891","Oregon"
800,"Laken Tomlinson","Lane Technical (Chicago, IL)","OG","6-5","295",2,"0.7891","Duke"
801,"Jim Poggi","Gilman (Baltimore, MD)","OLB","6-2","212",2,"0.7891","Iowa"
802,"Jonathan Anderson","Carroll (Brownsville, TX)","S","6-1","196",2,"0.7891","TCU"
803,"Kelby Brown","Charlotte Christian (Charlotte, NC)","OLB","6-2","215",2,"0.7891","Duke"
804,"Carl Bradford","Norco (Norco, CA)","ILB","6-1","220",2,"0.7891","Arizona State"
805,"Chidera Uzo-Diribe","Corona (Corona, CA)","WDE","6-3","220",2,"0.7891","Colorado"
806,"Taylor Walstad","Chandler (Chandler, AZ)","RB","5-11","206",2,"0.7891","Arizona State"
807,"Chris Fonti","Wayne Hills (Wayne, NJ)","OT","6-7","305",2,"0.7891","Rutgers"
808,"Rodney Williams","Skyline (Dallas, TX)","DT","6-0","273",2,"0.7891","Houston"
809,"Ben Riva","O Dea (Seattle, WA)","OT","6-7","285",2,"0.7891","Washington"
810,"Trent Smiley","Wakeland (Frisco, TX)","TE","6-4","232",2,"0.7891","Kansas"
811,"Terry Talbott","Wayne (Dayton, OH)","DT","6-4","255",2,"0.7891","Michigan"
812,"Henry Anderson","Woodward Academy (Atlanta, GA)","WDE","6-6","250",2,"0.7891","Stanford"
813,"Nick Hill","Chelsea (Chelsea, MI)","APB","5-7","179",2,"0.7891","Michigan State"
814,"Eddie Plantaric","Del Campo (Fair Oaks, CA)","SDE","6-5","270",2,"0.7891","Stanford"
815,"Derrick Burns","Wilmington (New Wilmington, PA)","RB","5-10","195",2,"0.7891","Pittsburgh"
816,"Marcus McDade","St. Mary's (Stockton, CA)","PRO","6-3","190",2,"0.7891","Fresno State"
817,"Marques Pair","Sumter (Sumter, SC)","OT","6-6","275",2,"0.7891","Tennessee"
818,"Josh James","Colonial (Orlando, FL)","WR","6-3","211",2,"0.7889","Colorado State"
819,"Jake Wheeler","American Heritage (Fort Lauderdale, FL)","OT","6-9","250",2,"0.7889","Maryland"
820,"Qushaun Lee","Prattville (Prattville, AL)","ILB","6-0","215",2,"0.7889","uncommitted"
821,"Shonte Sims","Henry County (Paris, TN)","ATH","6-0","175",2,"0.7889","Memphis"
822,"Rony Lozano","American (Hialeah, FL)","DT","6-3","265",2,"0.7889","Cincinnati"
823,"Johnathon Taylor","Inkster (Inkster, MI)","WR","6-2","180",2,"0.7889","Central Michigan"
824,"J.J. Nelson","Midfield Sch (Birmingham, AL)","WR","5-11","160",2,"0.7889","UAB"
825,"C.J. Morgan","Frostproof (Frostproof, FL)","OLB","6-2","195",2,"0.7889","Iowa State"
826,"James Gaines","Canisius (Buffalo, NY)","ILB","6-3","205",2,"0.7889","Miami"
827,"Jacob Wheeler","American Heritage (Fort Lauderdale, FL)","OT","6-6","260",2,"0.7889","Maryland"
828,"Art Norman","Chamblee Charter (Atlanta, GA)","WDE","6-1","225",2,"0.7889","N.C. State"
829,"Bobby Lyons","East Lake (Tarpon Springs, FL)","ILB","6-5","230",2,"0.7889","Army"
830,"Jimmy Garoppolo","Rolling Meadows (Rolling Meadows, IL)","PRO","6-3","208",2,"0.7889","uncommitted"
