"ranking","name","highSchool","position","height","weight","stars","rating","college"
253,"Markus Pierce-Brewster","City College of San Francisco (San Francisco, CA)","WDE","6-3","230",2,"0.7515","Syracuse"
254,"Jacob Morgan","Cisco College (Cisco, TX)","PRO","6-4","220",2,"0.7500","uncommitted"
255,"Nick Nunez","Hartnell College (Salinas, CA)","OC","6-4","285",2,"0.7478","Middle Tennessee State"
256,"Ikaika Woolsey","City College of San Francisco (San Francisco, CA)","PRO","6-1","205",2,"0.7444","Hawaii"
257,"Brandon Powe","Mississippi Delta C.C. (Moorhead, MS)","ILB","6-1","230",2,"0.7433","Troy"
258,"Tim Bennett","Ellsworth C.C. (Iowa Falls, IA)","CB","5-11","163",2,"0.7417","Indiana"
259,"Mike Saenz","Fullerton College (Fullerton, CA)","OT","6-5","310",2,"0.7383","Fresno State"
260,"Brandin Bryant","Fort Scott C.C. (Fort Scott, KS)","WDE","6-2","260",2,"0.7333","Florida Atlantic"
261,"Malachi Freeman","Nassau C.C. (Garden City, NY)","CB","5-10","170",2,"0.7333","uncommitted"
262,"Xavier Melton","Butler C.C. (El Dorado, KS)","WDE","6-4","305",2,"0.7000","Troy"
263,"Derrek Upshaw","Jones County J.C. (Ellisville, MS)","DT","6-2","270",2,"0.7000","Troy"
264,"Turner Baty","City College of San Francisco (San Francisco, CA)","PRO","6-2","220",2,"0.7000","Kansas"
265,"Martese Jackson","Fort Scott C.C. (Fort Scott, KS)","RB","5-6","165",2,"0.7000","Florida Atlantic"
266,"Chuck Ragland","College of San Mateo (San Mateo, CA)","OT","6-7","295",2,"0.7000","Colorado State"
267,"Markus Smith","Riverside C.C. (Riverside, CA)","CB","6-2","190",2,"0.7000","Nevada"
268,"Justin Collins","American River C.C. (Sacramento, CA)","WR","6-3","205",2,"0.7000","Western Michigan"
269,"Cameron Cole","Fort Scott C.C. (Cincinnati, OH)","CB","6-1","195",2,"0.7000","Toledo"
270,"Keifer Neal","Golden West College (Anaheim, CA)","OT","6-5","310",2,"0.7000","East Carolina"
271,"Elwood Clement","Eastern Arizona College (Thatcher, AZ)","OT","6-5","310",2,"0.7000","Kansas State"
272,"Billy Rone","Glendale C.C. (Glendale, AZ)","OG","6-5","285",2,"0.7000","Marshall"
273,"Toapasi Toki","Chabot College (Hayward, CA)","DT","6-1","306",2,"0.7000","Idaho"
274,"Kyren Watts","College of Siskiyous (Weed, CA)","WR","6-2","187",2,"0.7000","Idaho"
275,"Semisi Tupou","East Central C.C. (Decatur, MS)","DT","6-5","375",2,"0.7000","Idaho"
276,"Olaoluwa Falemi","Los Angeles Harbor College (Wilmington, CA)","S","5-10","170",2,"0.7000","Texas Tech"
277,"Beau Bachtelle","Modesto J.C. (Modesto, CA)","WDE","6-5","250",2,"0.7000","Buffalo"
278,"Dominic Sylvester","Alfred State College (Alfred, NY)","OT","6-4","315",2,"0.7000","UAB"
279,"Dada Richards","Diablo Valley College (Pleasant Hill, CA)","OG","6-3","319",2,"0.7000","New Mexico State"
280,"Connor Peters","Laney College (Oakland, CA)","TE","6-4","245",2,"0.7000","Boise State"
281,"Terry Johnson","Northwest Mississippi C.C. (Senatobia, MS)","OT","6-2","285",2,"0.7000","Louisiana-Lafayette"
282,"Zach Miller","Butler C.C. (El Dorado, KS)","CB","6-1","180",2,"0.7000","Troy"
283,"Rashad Rainey","Riverside C.C. (Riverside, CA)","ILB","6-2","200",2,"0.7000","New Mexico"
284,"Nigel Haikins","Diablo Valley College (Pleasant Hill, CA)","CB","5-11","205",2,"0.7000","Nevada"
285,"Tim Brown","San Jose City College (San Jose, CA)","ILB","6-0","235",2,"0.7000","Eastern Michigan"
286,"Nasir Moore","East Los Angeles College (Monterey Park, CA)","S","6-1","185",2,"0.7000","Kansas"
287,"Chris Grisbhy","Blinn College (Brenham, TX)","OT","6-5","315",2,"0.7000","Oklahoma State"
288,"Sagwan Edwards","Blinn College (Brenham, TX)","WR","6-1","190",2,"0.7000","New Mexico"
289,"Dyllon Mafi","Laney College (Oakland, CA)","OLB","6-3","210",2,"0.7000","Oregon State"
290,"Shane Pennix","Grossmont College (El Cajon, CA)","WDE","6-3","240",2,"0.7000","Nevada"
